year,month,state,count,original_state_code
86,12,ME,6862,23
86,12,MI,4475,26
86,12,MN,572,27
86,12,MO,735,29
86,12,MS,1332,28
86,12,MT,713,30
86,12,NC,2588,37
86,12,ND,2205,38
86,12,NE,6394,31
86,12,NH,15465,33
86,12,NJ,4987,34
86,12,NM,487,35
86,12,NV,965,32
86,12,NY,8804,36
86,12,OH,11077,39
86,12,OK,887,40
86,12,OR,2493,41
86,12,PA,581,42
86,12,RI,10724,44
86,12,SC,839,45
86,12,SD,381,46
86,12,TN,4061,47
86,12,TX,3123,48
86,12,UT,1728,49
86,12,VA,247,51
86,12,VT,3712,50
87,1,3,2666,3
87,1,7,2689,7
87,1,43,4381,43
87,1,AK,179,2
87,1,AL,3648,1
87,1,AR,19540,5
87,1,AZ,2191,4
87,1,CA,2093,6
87,1,CO,515,8
87,1,CT,865,9
87,1,DC,4866,11
87,1,DE,12303,10
87,1,FL,628,12
87,1,GA,596,13
87,1,GU,8932,14
87,1,HI,4395,15
87,1,IA,3499,19
87,1,ID,2463,16
87,1,IL,2017,17
87,1,IN,3182,18
87,1,KS,963,20
87,1,KY,3382,21
87,1,LA,5083,22
87,1,MA,2283,25
87,1,MD,3146,24
87,1,ME,6929,23
87,1,MI,5000,26
87,1,MN,626,27
87,1,MO,749,29
87,1,MS,1373,28
87,1,MT,712,30
87,1,NC,2685,37
87,1,ND,2139,38
87,1,NE,6727,31
87,1,NH,15742,33
87,1,NJ,5122,34
87,1,NM,493,35
87,1,NV,971,32
87,1,NY,8963,36
87,1,OH,11529,39
87,1,OK,898,40
87,1,OR,2571,41
87,1,PA,644,42
87,1,RI,11540,44
87,1,SC,861,45
87,1,SD,436,46
87,1,TN,4316,47
87,1,TX,3129,48
87,1,UT,1721,49
87,1,VA,280,51
87,1,VT,3851,50
87,2,3,2429,3
87,2,7,2257,7
87,2,43,3800,43
87,2,AK,136,2
87,2,AL,2985,1
87,2,AR,16910,5
87,2,AZ,1977,4
87,2,CA,1697,6
87,2,CO,478,8
87,2,CT,741,9
87,2,DC,4123,11
87,2,DE,10942,10
87,2,FL,531,12
87,2,GA,489,13
87,2,GU,7875,14
87,2,HI,4002,15
87,2,IA,2985,19
87,2,ID,2173,16
87,2,IL,1714,17
87,2,IN,2681,18
87,2,KS,896,20
87,2,KY,2885,21
87,2,LA,4507,22
87,2,MA,1879,25
87,2,MD,2766,24
87,2,ME,6415,23
87,2,MI,4290,26
87,2,MN,454,27
87,2,MO,701,29
87,2,MS,1258,28
87,2,MT,655,30
87,2,NC,2322,37
87,2,ND,1817,38
87,2,NE,5648,31
87,2,NH,13646,33
87,2,NJ,4434,34
87,2,NM,445,35
87,2,NV,856,32
87,2,NY,7880,36
87,2,OH,10076,39
87,2,OK,812,40
87,2,OR,2165,41
87,2,PA,522,42
87,2,RI,9838,44
87,2,SC,715,45
87,2,SD,422,46
87,2,TN,3629,47
87,2,TX,2694,48
87,2,UT,1544,49
87,2,VA,213,51
87,2,VT,3270,50
87,3,3,2531,3
87,3,7,2402,7
87,3,43,4077,43
87,3,AK,168,2
87,3,AL,3424,1
87,3,AR,18731,5
87,3,AZ,2107,4
87,3,CA,1830,6
87,3,CO,499,8
87,3,CT,818,9
87,3,DC,4417,11
87,3,DE,11724,10
87,3,FL,602,12
87,3,GA,591,13
87,3,GU,8716,14
87,3,HI,4332,15
87,3,IA,3175,19
87,3,ID,2410,16
87,3,IL,1790,17
87,3,IN,2968,18
87,3,KS,1048,20
87,3,KY,3368,21
87,3,LA,4902,22
87,3,MA,2038,25
87,3,MD,2919,24
87,3,ME,6674,23
87,3,MI,4475,26
87,3,MN,548,27
87,3,MO,732,29
87,3,MS,1312,28
87,3,MT,672,30
87,3,NC,2521,37
87,3,ND,2138,38
87,3,NE,6066,31
87,3,NH,14785,33
87,3,NJ,4810,34
87,3,NM,505,35
87,3,NV,912,32
87,3,NY,8974,36
87,3,OH,11239,39
87,3,OK,899,40
87,3,OR,2498,41
87,3,PA,521,42
87,3,RI,11075,44
87,3,SC,791,45
87,3,SD,428,46
87,3,TN,4037,47
87,3,TX,3122,48
87,3,UT,1825,49
87,3,VA,202,51
87,3,VT,3623,50
87,4,3,2364,3
87,4,7,2273,7
87,4,43,3972,43
87,4,AK,141,2
87,4,AL,3110,1
87,4,AR,17473,5
87,4,AZ,2064,4
87,4,CA,1808,6
87,4,CO,444,8
87,4,CT,796,9
87,4,DC,4123,11
87,4,DE,11058,10
87,4,FL,579,12
87,4,GA,588,13
87,4,GU,8003,14
87,4,HI,4015,15
87,4,IA,3177,19
87,4,ID,2245,16
87,4,IL,1808,17
87,4,IN,2819,18
87,4,KS,889,20
87,4,KY,2954,21
87,4,LA,4503,22
87,4,MA,2017,25
87,4,MD,2879,24
87,4,ME,6494,23
87,4,MI,4348,26
87,4,MN,554,27
87,4,MO,720,29
87,4,MS,1216,28
87,4,MT,641,30
87,4,NC,2360,37
87,4,ND,2061,38
87,4,NE,5686,31
87,4,NH,13937,33
87,4,NJ,4617,34
87,4,NM,507,35
87,4,NV,854,32
87,4,NY,8126,36
87,4,OH,10300,39
87,4,OK,802,40
87,4,OR,2353,41
87,4,PA,544,42
87,4,RI,10141,44
87,4,SC,785,45
87,4,SD,384,46
87,4,TN,3851,47
87,4,TX,2902,48
87,4,UT,1614,49
87,4,VA,266,51
87,4,VT,3323,50
87,5,3,2209,3
87,5,7,2337,7
87,5,43,4003,43
87,5,AK,180,2
87,5,AL,2978,1
87,5,AR,17106,5
87,5,AZ,2018,4
87,5,CA,1659,6
87,5,CO,461,8
87,5,CT,766,9
87,5,DC,4075,11
87,5,DE,10549,10
87,5,FL,515,12
87,5,GA,592,13
87,5,GU,8197,14
87,5,HI,4054,15
87,5,IA,3079,19
87,5,ID,2145,16
87,5,IL,1714,17
87,5,IN,2850,18
87,5,KS,961,20
87,5,KY,3056,21
87,5,LA,4843,22
87,5,MA,1952,25
87,5,MD,2893,24
87,5,ME,6573,23
87,5,MI,4202,26
87,5,MN,537,27
87,5,MO,681,29
87,5,MS,1201,28
87,5,MT,658,30
87,5,NC,2305,37
87,5,ND,1970,38
87,5,NE,5849,31
87,5,NH,14532,33
87,5,NJ,4654,34
87,5,NM,445,35
87,5,NV,836,32
87,5,NY,8193,36
87,5,OH,10581,39
87,5,OK,853,40
87,5,OR,2269,41
87,5,PA,525,42
87,5,RI,9707,44
87,5,SC,803,45
87,5,SD,409,46
87,5,TN,3853,47
87,5,TX,2898,48
87,5,UT,1698,49
87,5,VA,247,51
87,5,VT,3427,50
87,6,3,2106,3
87,6,7,2113,7
87,6,43,3846,43
87,6,AK,181,2
87,6,AL,2979,1
87,6,AR,16680,5
87,6,AZ,1995,4
87,6,CA,1733,6
87,6,CO,444,8
87,6,CT,749,9
87,6,DC,3929,11
87,6,DE,9960,10
87,6,FL,503,12
87,6,GA,616,13
87,6,GU,7688,14
87,6,HI,3821,15
87,6,IA,2845,19
87,6,ID,2042,16
87,6,IL,1645,17
87,6,IN,2568,18
87,6,KS,895,20
87,6,KY,2934,21
87,6,LA,4347,22
87,6,MA,1894,25
87,6,MD,2790,24
87,6,ME,6282,23
87,6,MI,4000,26
87,6,MN,510,27
87,6,MO,703,29
87,6,MS,1163,28
87,6,MT,653,30
87,6,NC,2179,37
87,6,ND,2034,38
87,6,NE,5538,31
87,6,NH,13974,33
87,6,NJ,4347,34
87,6,NM,488,35
87,6,NV,807,32
87,6,NY,7832,36
87,6,OH,9876,39
87,6,OK,755,40
87,6,OR,2103,41
87,6,PA,510,42
87,6,RI,9652,44
87,6,SC,756,45
87,6,SD,384,46
87,6,TN,3698,47
87,6,TX,2927,48
87,6,UT,1522,49
87,6,VA,233,51
87,6,VT,3319,50
87,7,3,2148,3
87,7,7,2338,7
87,7,43,3785,43
87,7,AK,199,2
87,7,AL,2993,1
87,7,AR,16537,5
87,7,AZ,1963,4
87,7,CA,1728,6
87,7,CO,486,8
87,7,CT,790,9
87,7,DC,4016,11
87,7,DE,9937,10
87,7,FL,518,12
87,7,GA,593,13
87,7,GU,8143,14
87,7,HI,3953,15
87,7,IA,2929,19
87,7,ID,2118,16
87,7,IL,1757,17
87,7,IN,2592,18
87,7,KS,910,20
87,7,KY,3169,21
87,7,LA,4730,22
87,7,MA,1910,25
87,7,MD,2802,24
87,7,ME,6754,23
87,7,MI,4038,26
87,7,MN,535,27
87,7,MO,680,29
87,7,MS,1193,28
87,7,MT,701,30
87,7,NC,2261,37
87,7,ND,2031,38
87,7,NE,5680,31
87,7,NH,14524,33
87,7,NJ,4673,34
87,7,NM,433,35
87,7,NV,840,32
87,7,NY,8259,36
87,7,OH,10290,39
87,7,OK,795,40
87,7,OR,2211,41
87,7,PA,591,42
87,7,RI,9786,44
87,7,SC,783,45
87,7,SD,402,46
87,7,TN,3678,47
87,7,TX,2828,48
87,7,UT,1595,49
87,7,VA,227,51
87,7,VT,3370,50
87,8,3,2094,3
87,8,7,2219,7
87,8,43,3893,43
87,8,AK,170,2
87,8,AL,2993,1
87,8,AR,16651,5
87,8,AZ,1893,4
87,8,CA,1722,6
87,8,CO,514,8
87,8,CT,719,9
87,8,DC,4106,11
87,8,DE,10109,10
87,8,FL,482,12
87,8,GA,586,13
87,8,GU,8010,14
87,8,HI,3897,15
87,8,IA,2957,19
87,8,ID,2197,16
87,8,IL,1648,17
87,8,IN,2709,18
87,8,KS,958,20
87,8,KY,2980,21
87,8,LA,4568,22
87,8,MA,1927,25
87,8,MD,2721,24
87,8,ME,6605,23
87,8,MI,4194,26
87,8,MN,552,27
87,8,MO,727,29
87,8,MS,1205,28
87,8,MT,736,30
87,8,NC,2264,37
87,8,ND,2007,38
87,8,NE,5677,31
87,8,NH,13749,33
87,8,NJ,4374,34
87,8,NM,475,35
87,8,NV,818,32
87,8,NY,7963,36
87,8,OH,10061,39
87,8,OK,756,40
87,8,OR,2154,41
87,8,PA,538,42
87,8,RI,9682,44
87,8,SC,762,45
87,8,SD,377,46
87,8,TN,3699,47
87,8,TX,2832,48
87,8,UT,1616,49
87,8,VA,246,51
87,8,VT,3498,50
87,9,3,2001,3
87,9,7,2224,7
87,9,43,3691,43
87,9,AK,170,2
87,9,AL,2944,1
87,9,AR,16230,5
87,9,AZ,1849,4
87,9,CA,1666,6
87,9,CO,427,8
87,9,CT,750,9
87,9,DC,3961,11
87,9,DE,9498,10
87,9,FL,513,12
87,9,GA,547,13
87,9,GU,8048,14
87,9,HI,4059,15
87,9,IA,2834,19
87,9,ID,2131,16
87,9,IL,1708,17
87,9,IN,2554,18
87,9,KS,902,20
87,9,KY,2892,21
87,9,LA,4301,22
87,9,MA,1823,25
87,9,MD,2764,24
87,9,ME,6208,23
87,9,MI,3995,26
87,9,MN,534,27
87,9,MO,650,29
87,9,MS,1180,28
87,9,MT,674,30
87,9,NC,2148,37
87,9,ND,1929,38
87,9,NE,5437,31
87,9,NH,13419,33
87,9,NJ,4364,34
87,9,NM,480,35
87,9,NV,846,32
87,9,NY,7731,36
87,9,OH,9764,39
87,9,OK,743,40
87,9,OR,2119,41
87,9,PA,573,42
87,9,RI,9229,44
87,9,SC,757,45
87,9,SD,384,46
87,9,TN,3489,47
87,9,TX,2790,48
87,9,UT,1583,49
87,9,VA,216,51
87,9,VT,3339,50
87,10,3,2138,3
87,10,7,2433,7
87,10,43,4106,43
87,10,AK,172,2
87,10,AL,3254,1
87,10,AR,17354,5
87,10,AZ,2051,4
87,10,CA,1835,6
87,10,CO,486,8
87,10,CT,871,9
87,10,DC,4387,11
87,10,DE,10348,10
87,10,FL,527,12
87,10,GA,589,13
87,10,GU,8550,14
87,10,HI,4379,15
87,10,IA,3125,19
87,10,ID,2372,16
87,10,IL,1912,17
87,10,IN,2971,18
87,10,KS,925,20
87,10,KY,3200,21
87,10,LA,4867,22
87,10,MA,2052,25
87,10,MD,3137,24
87,10,ME,6567,23
87,10,MI,4404,26
87,10,MN,557,27
87,10,MO,697,29
87,10,MS,1317,28
87,10,MT,732,30
87,10,NC,2362,37
87,10,ND,1995,38
87,10,NE,6131,31
87,10,NH,15041,33
87,10,NJ,4840,34
87,10,NM,534,35
87,10,NV,882,32
87,10,NY,8412,36
87,10,OH,10728,39
87,10,OK,850,40
87,10,OR,2427,41
87,10,PA,583,42
87,10,RI,9995,44
87,10,SC,795,45
87,10,SD,437,46
87,10,TN,3860,47
87,10,TX,2977,48
87,10,UT,1787,49
87,10,VA,249,51
87,10,VT,3765,50
87,11,3,2311,3
87,11,7,2511,7
87,11,43,4001,43
87,11,AK,190,2
87,11,AL,3014,1
87,11,AR,17445,5
87,11,AZ,1943,4
87,11,CA,1832,6
87,11,CO,467,8
87,11,CT,780,9
87,11,DC,4251,11
87,11,DE,10341,10
87,11,FL,525,12
87,11,GA,542,13
87,11,GU,8232,14
87,11,HI,4128,15
87,11,IA,2934,19
87,11,ID,2226,16
87,11,IL,1772,17
87,11,IN,2892,18
87,11,KS,928,20
87,11,KY,3226,21
87,11,LA,4662,22
87,11,MA,2004,25
87,11,MD,2869,24
87,11,ME,6394,23
87,11,MI,4268,26
87,11,MN,537,27
87,11,MO,702,29
87,11,MS,1243,28
87,11,MT,747,30
87,11,NC,2312,37
87,11,ND,1947,38
87,11,NE,5884,31
87,11,NH,14397,33
87,11,NJ,4538,34
87,11,NM,512,35
87,11,NV,874,32
87,11,NY,8199,36
87,11,OH,10562,39
87,11,OK,841,40
87,11,OR,2235,41
87,11,PA,538,42
87,11,RI,9929,44
87,11,SC,772,45
87,11,SD,432,46
87,11,TN,3770,47
87,11,TX,2934,48
87,11,UT,1597,49
87,11,VA,242,51
87,11,VT,3468,50
87,12,3,2631,3
87,12,7,2590,7
87,12,43,4286,43
87,12,AK,182,2
87,12,AL,3286,1
87,12,AR,19514,5
87,12,AZ,2137,4
87,12,CA,1962,6
87,12,CO,478,8
87,12,CT,793,9
87,12,DC,4623,11
87,12,DE,11596,10
87,12,FL,567,12
87,12,GA,646,13
87,12,GU,9136,14
87,12,HI,4301,15
87,12,IA,3218,19
87,12,ID,2425,16
87,12,IL,2000,17
87,12,IN,3219,18
87,12,KS,954,20
87,12,KY,3246,21
87,12,LA,4877,22
87,12,MA,2045,25
87,12,MD,3127,24
87,12,ME,6749,23
87,12,MI,4802,26
87,12,MN,568,27
87,12,MO,792,29
87,12,MS,1342,28
87,12,MT,733,30
87,12,NC,2568,37
87,12,ND,2294,38
87,12,NE,6123,31
87,12,NH,14968,33
87,12,NJ,4877,34
87,12,NM,509,35
87,12,NV,922,32
87,12,NY,8469,36
87,12,OH,10898,39
87,12,OK,893,40
87,12,OR,2525,41
87,12,PA,602,42
87,12,RI,10826,44
87,12,SC,870,45
87,12,SD,407,46
87,12,TN,4132,47
87,12,TX,3161,48
87,12,UT,1700,49
87,12,VA,254,51
87,12,VT,3898,50
88,1,3,2786,3
88,1,7,2642,7
88,1,43,4485,43
88,1,AK,162,2
88,1,AL,3587,1
88,1,AR,20505,5
88,1,AZ,2303,4
88,1,CA,2201,6
88,1,CO,519,8
88,1,CT,830,9
88,1,DC,4909,11
88,1,DE,12182,10
88,1,FL,571,12
88,1,GA,672,13
88,1,GU,9259,14
88,1,HI,4675,15
88,1,IA,3773,19
88,1,ID,2648,16
88,1,IL,2121,17
88,1,IN,3340,18
88,1,KS,1057,20
88,1,KY,3436,21
88,1,LA,5060,22
88,1,MA,2247,25
88,1,MD,3365,24
88,1,ME,6780,23
88,1,MI,5163,26
88,1,MN,608,27
88,1,MO,806,29
88,1,MS,1435,28
88,1,MT,733,30
88,1,NC,2715,37
88,1,ND,2293,38
88,1,NE,6760,31
88,1,NH,15807,33
88,1,NJ,5137,34
88,1,NM,531,35
88,1,NV,916,32
88,1,NY,8962,36
88,1,OH,11578,39
88,1,OK,941,40
88,1,OR,2534,41
88,1,PA,661,42
88,1,RI,12045,44
88,1,SC,925,45
88,1,SD,406,46
88,1,TN,4215,47
88,1,TX,3510,48
88,1,UT,1737,49
88,1,VA,291,51
88,1,VT,4086,50
88,2,3,2706,3
88,2,7,2382,7
88,2,43,4340,43
88,2,AK,149,2
88,2,AL,3692,1
88,2,AR,20256,5
88,2,AZ,2439,4
88,2,CA,1847,6
88,2,CO,499,8
88,2,CT,825,9
88,2,DC,4704,11
88,2,DE,12283,10
88,2,FL,529,12
88,2,GA,600,13
88,2,GU,8951,14
88,2,HI,4456,15
88,2,IA,3404,19
88,2,ID,2438,16
88,2,IL,2069,17
88,2,IN,3235,18
88,2,KS,1004,20
88,2,KY,3470,21
88,2,LA,4843,22
88,2,MA,2198,25
88,2,MD,3160,24
88,2,ME,6672,23
88,2,MI,4746,26
88,2,MN,533,27
88,2,MO,791,29
88,2,MS,1397,28
88,2,MT,747,30
88,2,NC,2770,37
88,2,ND,2129,38
88,2,NE,5991,31
88,2,NH,14509,33
88,2,NJ,4964,34
88,2,NM,523,35
88,2,NV,927,32
88,2,NY,8252,36
88,2,OH,10431,39
88,2,OK,882,40
88,2,OR,2666,41
88,2,PA,598,42
88,2,RI,11637,44
88,2,SC,825,45
88,2,SD,386,46
88,2,TN,4085,47
88,2,TX,3246,48
88,2,UT,1670,49
88,2,VA,274,51
88,2,VT,3725,50
88,3,3,2644,3
88,3,7,2635,7
88,3,43,4491,43
88,3,AK,162,2
88,3,AL,3608,1
88,3,AR,19322,5
88,3,AZ,2332,4
88,3,CA,1932,6
88,3,CO,513,8
88,3,CT,863,9
88,3,DC,4796,11
88,3,DE,12977,10
88,3,FL,535,12
88,3,GA,641,13
88,3,GU,9075,14
88,3,HI,4609,15
88,3,IA,3278,19
88,3,ID,2500,16
88,3,IL,2163,17
88,3,IN,3093,18
88,3,KS,1041,20
88,3,KY,3518,21
88,3,LA,5256,22
88,3,MA,2204,25
88,3,MD,3132,24
88,3,ME,7109,23
88,3,MI,4571,26
88,3,MN,610,27
88,3,MO,779,29
88,3,MS,1404,28
88,3,MT,837,30
88,3,NC,2751,37
88,3,ND,2216,38
88,3,NE,6543,31
88,3,NH,16202,33
88,3,NJ,5550,34
88,3,NM,508,35
88,3,NV,938,32
88,3,NY,9150,36
88,3,OH,12161,39
88,3,OK,848,40
88,3,OR,2593,41
88,3,PA,563,42
88,3,RI,11058,44
88,3,SC,818,45
88,3,SD,406,46
88,3,TN,4367,47
88,3,TX,3153,48
88,3,UT,1919,49
88,3,VA,271,51
88,3,VT,3671,50
88,4,3,2310,3
88,4,7,2422,7
88,4,43,3982,43
88,4,AK,146,2
88,4,AL,3068,1
88,4,AR,17313,5
88,4,AZ,1988,4
88,4,CA,1742,6
88,4,CO,462,8
88,4,CT,748,9
88,4,DC,4223,11
88,4,DE,11079,10
88,4,FL,520,12
88,4,GA,581,13
88,4,GU,8280,14
88,4,HI,4146,15
88,4,IA,3033,19
88,4,ID,2226,16
88,4,IL,1846,17
88,4,IN,2899,18
88,4,KS,972,20
88,4,KY,3134,21
88,4,LA,4673,22
88,4,MA,1872,25
88,4,MD,2883,24
88,4,ME,6531,23
88,4,MI,4324,26
88,4,MN,548,27
88,4,MO,796,29
88,4,MS,1169,28
88,4,MT,686,30
88,4,NC,2308,37
88,4,ND,2044,38
88,4,NE,5730,31
88,4,NH,14409,33
88,4,NJ,4552,34
88,4,NM,501,35
88,4,NV,782,32
88,4,NY,8218,36
88,4,OH,10457,39
88,4,OK,865,40
88,4,OR,2234,41
88,4,PA,512,42
88,4,RI,9999,44
88,4,SC,745,45
88,4,SD,394,46
88,4,TN,3877,47
88,4,TX,2988,48
88,4,UT,1698,49
88,4,VA,246,51
88,4,VT,3363,50
88,5,3,2256,3
88,5,7,2283,7
88,5,43,4007,43
88,5,AK,178,2
88,5,AL,3156,1
88,5,AR,17482,5
88,5,AZ,1988,4
88,5,CA,1804,6
88,5,CO,483,8
88,5,CT,735,9
88,5,DC,4179,11
88,5,DE,10817,10
88,5,FL,498,12
88,5,GA,613,13
88,5,GU,8634,14
88,5,HI,4294,15
88,5,IA,3050,19
88,5,ID,2255,16
88,5,IL,1715,17
88,5,IN,2982,18
88,5,KS,907,20
88,5,KY,3091,21
88,5,LA,4579,22
88,5,MA,1990,25
88,5,MD,2895,24
88,5,ME,6648,23
88,5,MI,4206,26
88,5,MN,550,27
88,5,MO,784,29
88,5,MS,1213,28
88,5,MT,657,30
88,5,NC,2366,37
88,5,ND,2024,38
88,5,NE,5711,31
88,5,NH,14288,33
88,5,NJ,4698,34
88,5,NM,531,35
88,5,NV,890,32
88,5,NY,8257,36
88,5,OH,10226,39
88,5,OK,799,40
88,5,OR,2354,41
88,5,PA,535,42
88,5,RI,9936,44
88,5,SC,801,45
88,5,SD,412,46
88,5,TN,3838,47
88,5,TX,2982,48
88,5,UT,1645,49
88,5,VA,223,51
88,5,VT,3575,50
88,6,3,2166,3
88,6,7,2251,7
88,6,43,3707,43
88,6,AK,165,2
88,6,AL,3049,1
88,6,AR,16608,5
88,6,AZ,1890,4
88,6,CA,1676,6
88,6,CO,451,8
88,6,CT,736,9
88,6,DC,4020,11
88,6,DE,9940,10
88,6,FL,473,12
88,6,GA,556,13
88,6,GU,7983,14
88,6,HI,3884,15
88,6,IA,2866,19
88,6,ID,2090,16
88,6,IL,1735,17
88,6,IN,2739,18
88,6,KS,905,20
88,6,KY,2962,21
88,6,LA,4608,22
88,6,MA,1864,25
88,6,MD,2684,24
88,6,ME,6291,23
88,6,MI,4094,26
88,6,MN,508,27
88,6,MO,724,29
88,6,MS,1231,28
88,6,MT,692,30
88,6,NC,2191,37
88,6,ND,2026,38
88,6,NE,5601,31
88,6,NH,13593,33
88,6,NJ,4370,34
88,6,NM,487,35
88,6,NV,809,32
88,6,NY,7913,36
88,6,OH,9763,39
88,6,OK,790,40
88,6,OR,2136,41
88,6,PA,500,42
88,6,RI,9538,44
88,6,SC,779,45
88,6,SD,368,46
88,6,TN,3591,47
88,6,TX,2902,48
88,6,UT,1569,49
88,6,VA,246,51
88,6,VT,3590,50
88,7,3,2183,3
88,7,7,2268,7
88,7,43,3800,43
88,7,AK,198,2
88,7,AL,2996,1
88,7,AR,17216,5
88,7,AZ,1903,4
88,7,CA,1755,6
88,7,CO,500,8
88,7,CT,829,9
88,7,DC,3994,11
88,7,DE,10218,10
88,7,FL,556,12
88,7,GA,667,13
88,7,GU,8088,14
88,7,HI,4018,15
88,7,IA,3000,19
88,7,ID,2155,16
88,7,IL,1714,17
88,7,IN,2640,18
88,7,KS,938,20
88,7,KY,2993,21
88,7,LA,4529,22
88,7,MA,1833,25
88,7,MD,2810,24
88,7,ME,6619,23
88,7,MI,4008,26
88,7,MN,576,27
88,7,MO,684,29
88,7,MS,1186,28
88,7,MT,644,30
88,7,NC,2214,37
88,7,ND,1991,38
88,7,NE,5676,31
88,7,NH,14161,33
88,7,NJ,4576,34
88,7,NM,495,35
88,7,NV,825,32
88,7,NY,7981,36
88,7,OH,10391,39
88,7,OK,801,40
88,7,OR,2235,41
88,7,PA,567,42
88,7,RI,9796,44
88,7,SC,790,45
88,7,SD,390,46
88,7,TN,3685,47
88,7,TX,2982,48
88,7,UT,1558,49
88,7,VA,259,51
88,7,VT,3559,50
88,8,3,2149,3
88,8,7,2455,7
88,8,43,3787,43
88,8,AK,205,2
88,8,AL,3031,1
88,8,AR,16726,5
88,8,AZ,1874,4
88,8,CA,1647,6
88,8,CO,471,8
88,8,CT,786,9
88,8,DC,4068,11
88,8,DE,10080,10
88,8,FL,511,12
88,8,GA,602,13
88,8,GU,8295,14
88,8,HI,4058,15
88,8,IA,2963,19
88,8,ID,2197,16
88,8,IL,1679,17
88,8,IN,2724,18
88,8,KS,928,20
88,8,KY,2995,21
88,8,LA,4656,22
88,8,MA,1900,25
88,8,MD,2848,24
88,8,ME,6534,23
88,8,MI,4011,26
88,8,MN,552,27
88,8,MO,717,29
88,8,MS,1149,28
88,8,MT,810,30
88,8,NC,2216,37
88,8,ND,2086,38
88,8,NE,5680,31
88,8,NH,14494,33
88,8,NJ,4548,34
88,8,NM,442,35
88,8,NV,795,32
88,8,NY,7928,36
88,8,OH,10014,39
88,8,OK,786,40
88,8,OR,2193,41
88,8,PA,479,42
88,8,RI,9917,44
88,8,SC,764,45
88,8,SD,423,46
88,8,TN,3575,47
88,8,TX,2845,48
88,8,UT,1452,49
88,8,VA,257,51
88,8,VT,3412,50
88,9,3,2047,3
88,9,7,2100,7
88,9,43,3632,43
88,9,AK,187,2
88,9,AL,3056,1
88,9,AR,16613,5
88,9,AZ,1923,4
88,9,CA,1732,6
88,9,CO,450,8
88,9,CT,753,9
88,9,DC,3975,11
88,9,DE,9826,10
88,9,FL,553,12
88,9,GA,607,13
88,9,GU,8054,14
88,9,HI,3934,15
88,9,IA,2872,19
88,9,ID,2040,16
88,9,IL,1661,17
88,9,IN,2598,18
88,9,KS,918,20
88,9,KY,2900,21
88,9,LA,4353,22
88,9,MA,1845,25
88,9,MD,2705,24
88,9,ME,6110,23
88,9,MI,3983,26
88,9,MN,548,27
88,9,MO,697,29
88,9,MS,1197,28
88,9,MT,670,30
88,9,NC,2171,37
88,9,ND,1896,38
88,9,NE,5623,31
88,9,NH,13460,33
88,9,NJ,4520,34
88,9,NM,442,35
88,9,NV,812,32
88,9,NY,7823,36
88,9,OH,9668,39
88,9,OK,721,40
88,9,OR,2207,41
88,9,PA,492,42
88,9,RI,9540,44
88,9,SC,778,45
88,9,SD,364,46
88,9,TN,3596,47
88,9,TX,2835,48
88,9,UT,1488,49
88,9,VA,228,51
88,9,VT,3242,50
88,10,3,2188,3
88,10,7,2541,7
88,10,43,4080,43
88,10,AK,175,2
88,10,AL,3251,1
88,10,AR,17235,5
88,10,AZ,2016,4
88,10,CA,1794,6
88,10,CO,500,8
88,10,CT,817,9
88,10,DC,4251,11
88,10,DE,10538,10
88,10,FL,535,12
88,10,GA,672,13
88,10,GU,8557,14
88,10,HI,4140,15
88,10,IA,3080,19
88,10,ID,2287,16
88,10,IL,1924,17
88,10,IN,2932,18
88,10,KS,954,20
88,10,KY,3142,21
88,10,LA,4789,22
88,10,MA,1974,25
88,10,MD,3013,24
88,10,ME,6542,23
88,10,MI,4316,26
88,10,MN,567,27
88,10,MO,756,29
88,10,MS,1239,28
88,10,MT,717,30
88,10,NC,2409,37
88,10,ND,2015,38
88,10,NE,6157,31
88,10,NH,14634,33
88,10,NJ,4904,34
88,10,NM,524,35
88,10,NV,922,32
88,10,NY,8534,36
88,10,OH,10682,39
88,10,OK,801,40
88,10,OR,2433,41
88,10,PA,531,42
88,10,RI,9878,44
88,10,SC,739,45
88,10,SD,458,46
88,10,TN,3999,47
88,10,TX,2942,48
88,10,UT,1690,49
88,10,VA,258,51
88,10,VT,3692,50
88,11,3,2365,3
88,11,7,2283,7
88,11,43,4019,43
88,11,AK,151,2
88,11,AL,3026,1
88,11,AR,17113,5
88,11,AZ,2003,4
88,11,CA,1708,6
88,11,CO,493,8
88,11,CT,851,9
88,11,DC,4151,11
88,11,DE,10408,10
88,11,FL,489,12
88,11,GA,606,13
88,11,GU,8398,14
88,11,HI,4140,15
88,11,IA,3082,19
88,11,ID,2310,16
88,11,IL,1803,17
88,11,IN,2746,18
88,11,KS,921,20
88,11,KY,3115,21
88,11,LA,4630,22
88,11,MA,1908,25
88,11,MD,3011,24
88,11,ME,6360,23
88,11,MI,4327,26
88,11,MN,526,27
88,11,MO,767,29
88,11,MS,1166,28
88,11,MT,665,30
88,11,NC,2319,37
88,11,ND,1948,38
88,11,NE,5815,31
88,11,NH,14131,33
88,11,NJ,4911,34
88,11,NM,534,35
88,11,NV,872,32
88,11,NY,8073,36
88,11,OH,10411,39
88,11,OK,844,40
88,11,OR,2317,41
88,11,PA,563,42
88,11,RI,9822,44
88,11,SC,768,45
88,11,SD,390,46
88,11,TN,3874,47
88,11,TX,2913,48
88,11,UT,1655,49
88,11,VA,227,51
